Infectious
65620.84718263322
65673.91411694682
65638.22996833854
65574.97844437875
65539.69759183051
65550.96293118884
65599.36342969903
65647.5015013567
65634.75970402943
65583.03018877115
65546.3752960247
65546.58994700472
65582.80348787863
65631.47968976648
65646.41674874106
65600.01878854686
65548.83017860318
65528.68602765571
65551.89103109052
65607.35956367615
65660.61567956363
65654.7150797107
65587.05132446041
65526.66890072916
65512.99132055675
65555.4317806131
65633.39316219828
65696.26803124243
65669.8503771146
65587.11717606908
65527.56489367424
65527.062219297055
65585.72918480787
65667.93716458038
65702.30887549167
65639.69784591893
65572.65456101787
65546.69497675028
65573.71670691196
65633.87188180299
65675.56714822762
65639.45574528915
65585.31917680884
65557.32199852014
65569.8464495279
65613.16803408365
65653.4555215856
65637.96648050316
65587.49799206716
65551.26737551797
65551.212688545
65587.62074278829
65639.12710383866
65662.71609123763
65617.8063933587
65555.6060913363
65523.02555365991
65539.84237015995
65599.51367602382
65669.1761517958
65689.64602337705
65621.91443873096
65544.09294538738
65510.94824391202
65542.03329792175
65622.08905978053
65701.04447059923
65695.45935231521
65614.60677922195
65549.94995805391
65540.06579722978
65587.88558696088
65660.69499925121
65690.13408789744
65634.01190106511
65577.67073966692
65557.68499862048
65582.19909562351
65632.158786876
65661.31116708032
65624.7500391286
65577.32584814321
65554.79121972549
65569.2106955443
65611.34060674564
65650.62907395269
65638.108670889
65584.38772566369
65541.67768423686
65536.88754701699
65574.06111329274
65634.37698123284
65676.14854788617
65652.8403337035
65628.16563805136
65613.65381589014
